Timestamp,Value_1,Lat_1,Long_1,Value_4,Lat_4,Long_4,Value_6,Lat_6,Long_6,Value_9,Lat_9,Long_9,Value_11,Lat_11,Long_11,Value_12,Lat_12,Long_12,Value_13,Lat_13,Long_13,Value_14,Lat_14,Long_14,Value_15,Lat_15,Long_15
2020-04-06 00:00:00,14.693508333333337,0.15689000000000033,-119.95939999999983,14.464808333333336,0.15108999999999997,-119.90951999999973,14.868824999999994,0.12180000000000023,-119.90430000000012,14.68574166666666,0.18299000000000018,-119.85557999999986,14.876591666666663,0.04147000000000001,-119.82861000000008,14.548383333333334,0.20764000000000032,-119.8155599999996,14.471616666666664,0.15978999999999985,-119.80715000000015,14.795358333333331,0.12180000000000023,-119.79264999999982,14.495024999999998,0.1684899999999998,-119.79032999999984
2020-04-06 00:10:00,14.615958333333332,0.15689000000000033,-119.95939999999983,14.830025000000001,0.15108999999999997,-119.90951999999973,14.671999999999995,0.12180000000000023,-119.90430000000012,14.152949999999999,0.18299000000000018,-119.85557999999986,14.535116666666669,0.04147000000000001,-119.82861000000008,14.455158333333332,0.20764000000000032,-119.8155599999996,14.2724,0.15978999999999985,-119.80715000000015,14.656333333333333,0.12180000000000023,-119.79264999999982,14.517533333333335,0.1684899999999998,-119.79032999999984
2020-04-06 00:20:00,14.590541666666663,0.15689000000000033,-119.95939999999983,14.200841666666667,0.15108999999999997,-119.90951999999973,14.816200000000006,0.12180000000000023,-119.90430000000012,14.373250000000002,0.18299000000000018,-119.85557999999986,14.375474999999998,0.04147000000000001,-119.82861000000008,14.696958333333333,0.20764000000000032,-119.8155599999996,14.6598,0.15978999999999985,-119.80715000000015,14.758966666666664,0.12180000000000023,-119.79264999999982,14.90901666666667,0.1684899999999998,-119.79032999999984
2020-04-06 00:30:00,14.787416666666667,0.15689000000000033,-119.95939999999983,14.476858333333332,0.15108999999999997,-119.90951999999973,14.850899999999996,0.12180000000000023,-119.90430000000012,14.344383333333331,0.18299000000000018,-119.85557999999986,14.663983333333338,0.04147000000000001,-119.82861000000008,14.537575,0.20764000000000032,-119.8155599999996,14.745358333333334,0.15978999999999985,-119.80715000000015,14.751483333333338,0.12180000000000023,-119.79264999999982,14.857366666666666,0.1684899999999998,-119.79032999999984
2020-04-06 00:40:00,14.758650000000006,0.15689000000000033,-119.95939999999983,14.422824999999994,0.15108999999999997,-119.90951999999973,14.693358333333329,0.12180000000000023,-119.90430000000012,14.57553333333333,0.18299000000000018,-119.85557999999986,14.649791666666674,0.04147000000000001,-119.82861000000008,14.487108333333328,0.20764000000000032,-119.8155599999996,14.681108333333329,0.15978999999999985,-119.80715000000015,14.448549999999994,0.12180000000000023,-119.79264999999982,20.993833333333335,0.1684899999999998,-119.79032999999984
2020-04-06 00:50:00,14.585150000000008,0.15689000000000033,-119.95939999999983,14.794558333333333,0.15108999999999997,-119.90951999999973,14.60594166666667,0.12180000000000023,-119.90430000000012,14.955691666666672,0.18299000000000018,-119.85557999999986,14.641149999999993,0.04147000000000001,-119.82861000000008,14.838033333333335,0.20764000000000032,-119.8155599999996,14.619116666666667,0.15978999999999985,-119.80715000000015,14.488458333333332,0.12180000000000023,-119.79264999999982,14.391774999999999,0.1684899999999998,-119.79032999999984
2020-04-06 01:00:00,14.631924999999999,0.15689000000000033,-119.95939999999983,14.340850000000005,0.15108999999999997,-119.90951999999973,14.278833333333331,0.12180000000000023,-119.90430000000012,14.628208333333333,0.18299000000000018,-119.85557999999986,14.59389166666666,0.04147000000000001,-119.82861000000008,14.558133333333332,0.20764000000000032,-119.8155599999996,14.237758333333337,0.15978999999999985,-119.80715000000015,14.42233333333333,0.12180000000000023,-119.79264999999982,14.288733333333335,0.1684899999999998,-119.79032999999984
2020-04-06 01:10:00,14.822591666666671,0.15689000000000033,-119.95939999999983,14.731100000000003,0.15108999999999997,-119.90951999999973,14.570774999999998,0.12180000000000023,-119.90430000000012,14.493016666666664,0.18299000000000018,-119.85557999999986,14.757741666666657,0.04147000000000001,-119.82861000000008,14.455425000000002,0.20764000000000032,-119.8155599999996,14.842908333333327,0.15978999999999985,-119.80715000000015,14.62569166666667,0.12180000000000023,-119.79264999999982,14.534449999999996,0.1684899999999998,-119.79032999999984
2020-04-06 01:20:00,14.861191666666668,0.15689000000000033,-119.95939999999983,14.91423333333333,0.15108999999999997,-119.90951999999973,14.795474999999998,0.12180000000000023,-119.90430000000012,14.679341666666657,0.18299000000000018,-119.85557999999986,14.738525000000001,0.04147000000000001,-119.82861000000008,14.604000000000003,0.20764000000000032,-119.8155599999996,14.622108333333333,0.15978999999999985,-119.80715000000015,14.369116666666669,0.12180000000000023,-119.79264999999982,14.7302,0.1684899999999998,-119.79032999999984
2020-04-06 01:30:00,14.629874999999998,0.15689000000000033,-119.95939999999983,14.507866666666668,0.15108999999999997,-119.90951999999973,14.751958333333333,0.12180000000000023,-119.90430000000012,14.586391666666662,0.18299000000000018,-119.85557999999986,14.593000000000002,0.04147000000000001,-119.82861000000008,14.376716666666669,0.20764000000000032,-119.8155599999996,14.636500000000002,0.15978999999999985,-119.80715000000015,14.583958333333332,0.12180000000000023,-119.79264999999982,14.783375,0.1684899999999998,-119.79032999999984
2020-04-06 01:40:00,14.743274999999999,0.15689000000000033,-119.95939999999983,14.610400000000004,0.15108999999999997,-119.90951999999973,14.478925000000002,0.12180000000000023,-119.90430000000012,14.989183333333331,0.18299000000000018,-119.85557999999986,14.344366666666671,0.04147000000000001,-119.82861000000008,14.443991666666667,0.20764000000000032,-119.8155599999996,14.73339166666666,0.15978999999999985,-119.80715000000015,14.7478,0.12180000000000023,-119.79264999999982,14.245841666666669,0.1684899999999998,-119.79032999999984
2020-04-06 01:50:00,14.518158333333332,0.15689000000000033,-119.95939999999983,14.460791666666662,0.15108999999999997,-119.90951999999973,14.738475000000001,0.12180000000000023,-119.90430000000012,14.365675000000003,0.18299000000000018,-119.85557999999986,14.661858333333324,0.04147000000000001,-119.82861000000008,14.742033333333332,0.20764000000000032,-119.8155599999996,14.496024999999998,0.15978999999999985,-119.80715000000015,14.640658333333336,0.12180000000000023,-119.79264999999982,14.270691666666663,0.1684899999999998,-119.79032999999984
